2023-05-09 2:00	0.459	6.98	16.82
2023-05-09 2:30	0.423	6.93	21.2
2023-05-09 3:00	0.511	7.07	24.61
2023-05-09 3:30	0.481	6.67	22.24
2023-05-09 4:00	0.459	6.85	31.3
2023-05-09 4:30	0.436	6.86	32.83
2023-05-09 5:00	0.507	6.89	25.57
2023-05-09 5:30	0.431	6.95	22.93
2023-05-09 6:00	0.484	7.61	22.96
2023-05-09 6:30	0.496	6.79	24.26
2023-05-09 7:00	0.471	6.84	23.47
2023-05-09 7:30	0.463	6.76	18.83
2023-05-09 8:00	0.445	6.96	20.27
2023-05-09 8:30	0.412	6.36	17.68
2023-05-09 9:00	0.386	7.06	16.05
2023-05-09 9:30	0.426	6.03	13.72
2023-05-09 10:00	0.414	5.92	12.1
2023-05-09 10:30	0.407	6.63	12.16
2023-05-09 11:00	0.315	6.48	12.03
2023-05-09 11:30	0.329	7.03	13.56
2023-05-09 12:00	0.375	6.53	12.45
2023-05-09 12:30	0.363	6.27	18.27
2023-05-09 13:00	0.336	6.56	16.83
2023-05-09 13:30	0.250	6.92	19.96
2023-05-09 14:00	0.289	6.43	34.58
2023-05-09 14:30	0.329	6.39	37.98
2023-05-09 15:00	0.260	6.40	50.08
2023-05-09 15:30	0.290	5.58	57.11
2023-05-09 16:00	0.269	6.43	45.88
2023-05-09 16:30	0.263	6.47	37.22
2023-05-09 17:00	0.290	6.26	40.72
2023-05-09 17:30	0.267	6.01	40.12
2023-05-09 18:00	0.245	6.20	22.49
2023-05-09 18:30	0.291	6.32	19.39
2023-05-09 19:00	0.239	6.27	17.65
2023-05-09 19:30	0.240	6.48	14.58
2023-05-09 20:00	0.272	5.68	16.99
2023-05-09 20:30	0.272	6.39	8.81
2023-05-09 21:00	0.281	5.98	10.58
2023-05-09 21:30	0.274	5.72	9.43
2023-05-09 22:00	0.214	6.26	15.07
2023-05-09 22:30	0.221	6.57	17.79
2023-05-09 23:00	0.216	6.93	25.75
2023-05-09 23:30	0.201	6.44	19.57
2023-05-10 0:00	0.191	6.34	14.53
2023-05-10 0:30	0.205	6.45	16.46
2023-05-10 1:00	0.223	5.92	22.9
2023-05-10 1:30	0.199	6.03	26.22
2023-05-10 2:00	0.201	6.56	30.25
2023-05-10 2:30	0.174	6.50	42.28
2023-05-10 3:00	0.189	6.37	37.39
2023-05-10 3:30	0.215	7.29	39.66
2023-05-10 4:00	0.179	5.96	43.38
2023-05-10 4:30	0.179	7.08	42.94
2023-05-10 5:00	0.199	6.80	34.16
2023-05-10 5:30	0.188	5.81	37.15
2023-05-10 6:00	0.200	6.28	40.79
2023-05-10 6:30	0.184	6.81	37.83
2023-05-10 7:00	0.204	5.74	38.86
2023-05-10 7:30	0.222	5.87	38.88
2023-05-10 8:00	0.190	6.49	44.45
2023-05-10 8:30	0.175	6.45	40.72
2023-05-10 9:00	0.173	6.27	34.79
2023-05-10 9:30	0.197	6.39	32.16
2023-05-10 10:00	0.177	6.12	26.19
2023-05-10 10:30	0.178	5.80	24.68
2023-05-10 11:00	0.162	5.79	17.01
2023-05-10 11:30	0.266	6.21	19.99
2023-05-10 12:00	0.178	7.37	15.5
2023-05-10 12:30	0.226	5.98	16.52
2023-05-10 13:00	0.214	6.04	17.27
2023-05-10 13:30	0.180	5.33	10.2
2023-05-10 14:00	0.202	5.50	13.58
2023-05-10 14:30	0.192	6.06	11.97
2023-05-10 15:00	0.176	5.91	3.96
2023-05-10 15:30	0.154	6.01	5.68
2023-05-10 16:00	0.192	5.32	13.2
2023-05-10 16:30	0.165	6.02	9.5
2023-05-10 17:00	0.209	4.99	9.09
2023-05-10 17:30	0.244	4.96	8.42
2023-05-10 18:00	0.185	5.21	12.74
2023-05-10 18:30	0.178	5.45	10.65
2023-05-10 19:00	0.221	4.92	15.35
2023-05-10 19:30	0.267	4.75	21.56
2023-05-10 20:00	0.216	4.83	21.49
2023-05-10 20:30	0.223	5.14	24.3
2023-05-10 21:00	0.225	4.89	29.81
2023-05-10 21:30	0.252	5.00	30.37
2023-05-10 22:00	0.262	4.79	25.07
2023-05-10 22:30	0.273	4.65	26.26
2023-05-10 23:00	0.215	5.14	29.32
2023-05-10 23:30	0.237	4.86	30.23
2023-05-11 0:00	0.181	5.37	23.78
2023-05-11 0:30	0.173	5.95	28.65
2023-05-11 1:00	0.214	4.71	21.85
2023-05-11 1:30	0.169	5.45	26.21
2023-05-11 2:00	0.192	5.09	21.05
2023-05-11 2:30	0.159	4.84	23.42
2023-05-11 3:00	0.167	5.21	22.86
2023-05-11 3:30	0.155	5.15	22.78
2023-05-11 4:00	0.185	4.85	21.68
2023-05-11 4:30	0.201	4.54	16.32
2023-05-11 5:00	0.222	4.67	18.07
2023-05-11 5:30	0.249	4.71	15.87
2023-05-11 6:00	0.329	4.44	22.47
2023-05-11 6:30	0.207	4.68	22.43
2023-05-11 7:00	0.239	4.60	14.98
2023-05-11 7:30	0.216	4.77	11.52
2023-05-11 8:00	0.207	4.85	13.24
2023-05-11 8:30	0.281	4.73	18.22
2023-05-11 9:00	0.276	4.90	22.8
2023-05-11 9:30	0.299	4.53	16.84
2023-05-11 10:00	0.308	5.03	19.83
2023-05-11 10:30	0.290	4.73	18.98
2023-05-11 11:00	0.282	4.80	17.05
